Event	ID	Name			Wwise Object Path	Notes
	91805910	Play_Hamster_Ninfomane			\Default Work Unit\Hamster\Play_Hamster_Ninfomane	
	168179343	Play_Explosive_Hamster_Death			\Default Work Unit\Hamster\Play_Explosive_Hamster_Death	
	343174768	Play_Music_Hamster			\Default Work Unit\Play_Music_Hamster	
	616896207	Play_Ruota_Gira			\Default Work Unit\Objects\Play_Ruota_Gira	
	928546414	Play_Tagliola_Snap			\Default Work Unit\Objects\Play_Tagliola_Snap	
	953475988	Play_Hamster_Ninfomane_Aura			\Default Work Unit\Hamster\Play_Hamster_Ninfomane_Aura	
	1164366714	Play_Ruota_Destroy			\Default Work Unit\Objects\Play_Ruota_Destroy	
	1224237682	Play_Obj_Magnetized_Negative			\Default Work Unit\Objects\Play_Obj_Magnetized_Negative	
	1366837455	Play_Barriera_Elettrica_Active			\Default Work Unit\Play_Barriera_Elettrica_Active	
	1486119118	Play_Circular_Saw_Stop			\Default Work Unit\Objects\Play_Circular_Saw_Stop	
	1536861472	Play_Hamster_Save			\Default Work Unit\Hamster\Play_Hamster_Save	
	1568381641	Play_Hamster_Ninfomane_Death			\Default Work Unit\Hamster\Play_Hamster_Ninfomane_Death	
	1740526775	Play_No_Gun_Charge			\Default Work Unit\Player Gun\Play_No_Gun_Charge	
	1775747457	Play_Hamster_Cannibale_Death			\Default Work Unit\Hamster\Play_Hamster_Cannibale_Death	
	1788800318	Play_Barriera_Elettrica_Deactive			\Default Work Unit\Play_Barriera_Elettrica_Deactive	
	1936083868	Play_Tagliola_Impact			\Default Work Unit\Play_Tagliola_Impact	
	2003795032	Play_Gun_Reload			\Default Work Unit\Player Gun\Play_Gun_Reload	
	2093550265	Play_Hamster_Death_Fall			\Default Work Unit\Hamster\Play_Hamster_Death_Fall	
	2353563817	Play_Pallina_Alluminio_Impact			\Default Work Unit\Objects\Play_Pallina_Alluminio_Impact	
	2465610634	Play_Hamster_Death_Blood			\Default Work Unit\Hamster\Play_Hamster_Death_Blood	
	2655563858	Play_Hamster_Squits			\Default Work Unit\Hamster\Play_Hamster_Squits	
	2681729310	Play_Hamster_Cannibale_Verso			\Default Work Unit\Hamster\Play_Hamster_Cannibale_Verso	
	2986090087	Play_Hamster_Death			\Default Work Unit\Hamster\Play_Hamster_Death	
	3140575938	Play_Gun_Positive			\Default Work Unit\Player Gun\Play_Gun_Positive	
	3344139506	Play_Obj_Magnetized_Positive			\Default Work Unit\Objects\Play_Obj_Magnetized_Positive	
	3754677826	Play_Gun_Negative			\Default Work Unit\Player Gun\Play_Gun_Negative	
	3998189881	Play_Hamster_Footstep			\Default Work Unit\Hamster\Play_Hamster_Footstep	
	4178633038	Stop_obj_Magnetized			\Default Work Unit\Objects\Stop_obj_Magnetized	
	4187156752	Play_Hamster_Cannibale_Hit			\Default Work Unit\Hamster\Play_Hamster_Cannibale_Hit	
	4261671203	Play_Circular_Saw			\Default Work Unit\Objects\Play_Circular_Saw	

Switch Group	ID	Name			Wwise Object Path	Notes
	1143874978	Material_Footsteps			\Default Work Unit\Material_Footsteps	

Switch	ID	Name	Switch Group			Notes
	782826392	Default	Material_Footsteps			
	803837735	Sand	Material_Footsteps			
	2058049674	Wood	Material_Footsteps			
	3176523514	Hard_Wood	Material_Footsteps			

State Group	ID	Name			Wwise Object Path	Notes
	2603091426	barriera_elettrica_onoff			\Default Work Unit\barriera_elettrica_onoff	

State	ID	Name	State Group			Notes
	748895195	None	barriera_elettrica_onoff			
	930712164	off	barriera_elettrica_onoff			
	1651971902	on	barriera_elettrica_onoff			

Custom State	ID	Name	State Group	Owner		Notes
	487139376	off	barriera_elettrica_onoff	\Actor-Mixer Hierarchy\Default Work Unit\Barriera_Elettrica\Barriera_Elettrica_Active		
	837231411	on	barriera_elettrica_onoff	\Actor-Mixer Hierarchy\Default Work Unit\Barriera_Elettrica\Barriera_Elettrica_Deactive		

Game Parameter	ID	Name			Wwise Object Path	Notes
	4144375616	Routa_Speed			\Default Work Unit\Routa_Speed	

Effect plug-ins	ID	Name	Type				Notes
	173870524	_ Hamster_Footsteps_Hard_Wood_1	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\FOOTSTEPS\HARD WOOD\_ Hamster_Footsteps_Hard_Wood_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamster_Footstep\HARD WOOD\_ Hamster_Footsteps_Hard_Wood_1		5151
	177953472	hamster_main_LOOP_DEATH PAD	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\MAIN LOOP\hamster_main_LOOP_DEATH PAD_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\MAIN LOOP_01\hamster_main_LOOP_DEATH PAD		1090600
	179064730	_ Criceto_Esplosivo_Esplosione_3	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\CRICETI ESPLOSIVI\_ Criceto_Esplosivo_Esplosione_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Explosive_Hamster_Death\_ Criceto_Esplosivo_Esplosione_3		29975
	200068974	_ Tagliola_Impact_3	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\Tagliola_Impact-20220127T105159Z-001\Tagliola_Impact\_ Tagliola_Impact_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Tagliola\Tagliola_Impact\Tagliola_Impact\_ Tagliola_Impact_3		2300
	202722580	Mouse_Death_4	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\CRICETO_DEATH\Mouse_Death_4_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamster_Death_Fall\Mouse_Death_4		11619
	210243154	_ Tagliola_Impact_2	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\Tagliola_Impact-20220127T105159Z-001\Tagliola_Impact\_ Tagliola_Impact_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Tagliola\Tagliola_Impact\Tagliola_Impact\_ Tagliola_Impact_2		4690
	210304411	_ Pallina_Metallo_Impact2	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\PALLINA_ALLUMINIO\_ Pallina_Metallo_Impact2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Pallina_Alluminio\_ Pallina_Metallo_Impact2		5190
	222786278	Mouse_3	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\CRICETO_SQUIT\Mouse_3_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamster_Squits\Mouse_3		13661
	227730366	_ Hamster_Footstep_Hard_Wood_2	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\FOOTSTEPS\HARD WOOD\_ Hamster_Footstep_Hard_Wood_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamster_Footstep\HARD WOOD\_ Hamster_Footstep_Hard_Wood_2		3978
	235189684	hamster_music_puzzle_DRUM KIT	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\PUZZLE LOOP\hamster_music_puzzle_DRUM KIT_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\PUZZLE LOOP_01\hamster_music_puzzle_DRUM KIT		859794
	266279324	Tagliola_02	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\Tagliola_329212BB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Tagliola\Tagliola_Impact\Tagliola_Tex\Tagliola_02		9391
	271365105	_ Criceto_Ninfomane_Saluta	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\CRICETO_NINFOMANE\_ Criceto_Ninfomane_Saluta_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamster_Ninfomane\Hamster_Ninfomane\_ Criceto_Ninfomane_Saluta		9244
	271460873	_ Hamster_Footstep_Wood_2	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\FOOTSTEPS\WOOD\_ Hamster_Footstep_Wood_2_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamster_Footstep\WOOD\_ Hamster_Footstep_Wood_2		5553
	279207376	_ Hamster_Footstep_Sand_1	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\FOOTSTEPS\SAND\_ Hamster_Footstep_Sand_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamster_Footstep\SAND\_ Hamster_Footstep_Sand_1		6138
	293380285	Blast Laser 4	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\Blast Laser 4_B4D079FB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Routa\Routa_Destroy\Blast Laser 4		26692
	305544450	hamster_music_puzzle_EPIC BASS	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\PUZZLE LOOP\hamster_music_puzzle_EPIC BASS_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\PUZZLE LOOP_01\hamster_music_puzzle_EPIC BASS		860181
	312347665	hamster_music_INTRO_GRAND PIANO	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\INTRO\hamster_music_INTRO_GRAND PIANO_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\INTRO\hamster_music_INTRO_GRAND PIANO		546976
	315214619	Mouse_4	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\CRICETO_SQUIT\Mouse_4_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamster_Squits\Mouse_4		8653
	325487624	hamster_music_puzzle_STR RICOCHET	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\PUZZLE LOOP\hamster_music_puzzle_STR RICOCHET_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\PUZZLE LOOP_01\hamster_music_puzzle_STR RICOCHET		734945
	374912816	hamster_music_INTRO_DEATH PAD	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\INTRO\hamster_music_INTRO_DEATH PAD_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\INTRO\hamster_music_INTRO_DEATH PAD		541318
	384013907	hamster_main_LOOP_STR SPICC	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\MAIN LOOP\hamster_main_LOOP_STR SPICC_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\MAIN LOOP_01\hamster_main_LOOP_STR SPICC		979406
	393407488	_ Hamster_Save_4	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\_ Hamster_Save_4_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamsters_Save\Hamster_Save_4\_ Hamster_Save_4		25541
	398970153	Hamster_Ninfomane_Death	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\BRS_Voice_Girl_Toddler_Scream_Coarse_3_88CAE538.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamster_Ninfomane\Hamster_Ninfomane_Death		20842
	414061242	hamster_music_puzzle_STR PIZZ	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\PUZZLE LOOP\hamster_music_puzzle_STR PIZZ_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\PUZZLE LOOP_01\hamster_music_puzzle_STR PIZZ		875441
	416871670	hamster_music_INTRO_STR SPICC	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\INTRO\hamster_music_INTRO_STR SPICC_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\INTRO\hamster_music_INTRO_STR SPICC		517377
	419793055	No_Gun_Charge	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\Bleeps_Blops_Clicks_DDM29_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Gun\No_Gun_Charge		10692
	431794058	hamster_main_LOOP_GRAND PIANO	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\MAIN LOOP\hamster_main_LOOP_GRAND PIANO_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\MAIN LOOP_01\hamster_main_LOOP_GRAND PIANO		1070319
	466685136	_ Pallina_Metallo_Impact	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\PALLINA_ALLUMINIO\_ Pallina_Metallo_Impact_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Pallina_Alluminio\_ Pallina_Metallo_Impact		3055
	471735876	hamster_music_puzzle_LIFE PAD	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\PUZZLE LOOP\hamster_music_puzzle_LIFE PAD_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\PUZZLE LOOP_01\hamster_music_puzzle_LIFE PAD		860068
	480398602	_ Hamster_Save_5_Squit	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\_ Hamster_Save_5_Squit_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamsters_Save\Hamster_Save_5\_ Hamster_Save_5_Squit		10514
	481098818	hamster_music_INTRO_STR RICOCHET	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\INTRO\hamster_music_INTRO_STR RICOCHET_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\INTRO\hamster_music_INTRO_STR RICOCHET		488849
	481405739	hamster_music_INTRO_DRUM KIT	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\INTRO\hamster_music_INTRO_DRUM KIT_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\INTRO\hamster_music_INTRO_DRUM KIT		533893
	482845930	Pistole P Head 2	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\_ Pistola (+) 2_800EE6E8.wem		\Actor-Mixer Hierarchy\Default Work Unit\Gun\Gun_Positive\Pistola Pos\Pistola P Head\Pistole P Head 2		4672
	491050347	Mouse_1	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\CRICETO_SQUIT\Mouse_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamster_Squits\Mouse_1		8476
	500763457	hamster_music_INTRO_STR PIZZ	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\INTRO\hamster_music_INTRO_STR PIZZ_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\INTRO\hamster_music_INTRO_STR PIZZ		549260
	505186553	_ Hamster_Footstep_Wood_1	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\FOOTSTEPS\WOOD\_ Hamster_Footstep_Wood_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamster_Footstep\WOOD\_ Hamster_Footstep_Wood_1		5360
	509859197	Gun_Reload	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\PM_FSSF2_EXOSKELETON_11_SERVO_MOVEMENT_ROTATION_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Gun\Gun_Reload		11657
	515740436	hamster_music_puzzle_STR SPICC	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\PUZZLE LOOP\hamster_music_puzzle_STR SPICC_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\PUZZLE LOOP_01\hamster_music_puzzle_STR SPICC		871002
	524079381	hamster_music_INTRO_STR VIOLA SPICC	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\INTRO\hamster_music_INTRO_STR VIOLA SPICC_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\INTRO\hamster_music_INTRO_STR VIOLA SPICC		480930
	536273062	_ Criceto_Base_Death_Blood1	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\CRICETO_DEATH_BLOOD\_ Criceto_Base_Death_Blood1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamster_Death_Blood\_ Criceto_Base_Death_Blood1		35672
	539821097	Hamster_Ninfomane_Aura	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\RARE_percussion_Handpan_hangdrum_aura_wet_D_96_loop2_18A59087.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamster_Ninfomane\Hamster_Ninfomane_Aura		163178
	541517806	_ Criceto_Ninfomane_Kiss	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\CRICETO_NINFOMANE\_ Criceto_Ninfomane_Kiss_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hamster_Ninfomane\Hamster_Ninfomane\_ Criceto_Ninfomane_Kiss		6811
	549299484	hamster_music_puzzle_GRAND PIANO	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\PUZZLE LOOP\hamster_music_puzzle_GRAND PIANO_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\PUZZLE LOOP_01\hamster_music_puzzle_GRAND PIANO		910128
	558756643	hamster_main_LOOP_GUITAR 1	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\MAIN LOOP\hamster_main_LOOP_GUITAR 1_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\MAIN LOOP_01\hamster_main_LOOP_GUITAR 1		953111
	564543840	_ Pistola (+) 2_01	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\_ Pistola (+) 2_F9EDC5BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Gun\Gun_Positive\Pistola Pos\Pistola P Tail\_ Pistola (+) 2_01		17233
	568579311	hamster_music_puzzle_DEATH PAD	C:\Users\anton\Documents\GitHub\GGJ22\Jam2022_WwiseProject\.cache\Windows\SFX\PUZZLE LOOP\hamster_music_puzzle_DEATH PAD_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Musica Hamsters\Music_Hamster\PUZZLE LOOP_01\hamster_music_puzzle_DEATH PAD		861186
